image_name,target
ISIC_0505403,0.03370339050889015
ISIC_0505447,0.0243602537860473
ISIC_0506082,0.029496369262536366
ISIC_0506198,0.029219175999363262
ISIC_0508596,0.08824629460771878
ISIC_0509538,0.02761511815090974
ISIC_0510408,0.02598985719184081
ISIC_0510439,0.028441757584611576
ISIC_0510794,0.07031505058209102
ISIC_0511981,0.03598658243815104
ISIC_0513674,0.028822296609481175
ISIC_0513808,0.02716153922180335
ISIC_0515041,0.02547115335861842
ISIC_0515737,0.1099229355653127
ISIC_0517531,0.025490422422687214
ISIC_0517673,0.03539947668711344
ISIC_0519860,0.028032068784038227
ISIC_0520611,0.12229232490062714
ISIC_0521580,0.02942140648762385
ISIC_0521689,0.027282868201533955
ISIC_0521877,0.02677064451078574
ISIC_0522569,0.03589808630446593
ISIC_0523596,0.02891559712588787
ISIC_0524466,0.03297731590767702
ISIC_0524604,0.028942052274942398
ISIC_0525213,0.02244255691766739
ISIC_0525405,0.03807078177730242
ISIC_0527588,0.03184511015812556
ISIC_0528304,0.028172335277001064
ISIC_0528945,0.03195567987859249
ISIC_0530946,0.05469892670710882
ISIC_0532813,0.030609062562386196
ISIC_0533917,0.02770036831498146
ISIC_0535264,0.17110642542441687
ISIC_0535812,0.040589891374111176
ISIC_0536393,0.029966336985429127
ISIC_0537310,0.04990744094053904
ISIC_0537430,0.10160032163063686
ISIC_0538335,0.029523491859436035
ISIC_0538391,0.055980886022249855
ISIC_0539046,0.023798604185382526
ISIC_0539432,0.40743570526440936
ISIC_0539662,0.0263246838003397
ISIC_0541206,0.029121673355499905
ISIC_0542744,0.036751058573524155
ISIC_0542899,0.03375505035122236
ISIC_0543866,0.03282672601441542
ISIC_0544482,0.03606807813048363
ISIC_0545219,0.02754228500028451
ISIC_0545222,0.028161709507306416
ISIC_0546119,0.026504769921302795
ISIC_0546506,0.15408835808436075
ISIC_0546632,0.03854802685479323
ISIC_0546682,0.033054700742165245
ISIC_0547086,0.02386528563996156
ISIC_0548182,0.025884170706073444
ISIC_0548968,0.041997445126374565
ISIC_0550777,0.027919971694548924
ISIC_0554395,0.026050973683595657
ISIC_0554507,0.07026651501655579
ISIC_0554535,0.026343934237957
ISIC_0554819,0.04433249309659004
ISIC_0555540,0.2268344114224116
ISIC_0556297,0.0285869346310695
ISIC_0556505,0.06729235996802647
ISIC_0556568,0.02517004869878292
ISIC_0557285,0.028599494447310764
ISIC_0557595,0.028063469255963962
ISIC_0557850,0.02802782505750656
ISIC_0558458,0.027991182481249172
ISIC_0558563,0.02616504083077113
ISIC_0558899,0.03703563412030538
ISIC_0559101,0.08736128608385722
ISIC_0561202,0.3687729239463806
ISIC_0564203,0.025860463579495747
ISIC_0565070,0.03393828682601452
ISIC_0567332,0.04117643088102341
ISIC_0570796,0.06609652315576871
ISIC_0571162,0.03656362866361936
ISIC_0571336,0.028199031949043274
ISIC_0572486,0.028980916365981102
ISIC_0574930,0.028264527519543965
ISIC_0576125,0.02773958755036195
ISIC_0578316,0.03252894307176272
ISIC_0578354,0.059700691451629005
ISIC_0579350,0.022155433893203735
ISIC_0579367,0.03584055230021477
ISIC_0580265,0.020667087907592457
ISIC_0582447,0.03911916042367617
ISIC_0582531,0.07699013501405716
ISIC_0583833,0.02686833217740059
ISIC_0584197,0.3310645520687103
ISIC_0585534,0.16970735664168993
ISIC_0586493,0.029348996157447498
ISIC_0586601,0.02962081755201022
ISIC_0587024,0.07628946006298065
ISIC_0587027,0.08483358845114708
ISIC_0587527,0.030159291500846546
ISIC_0588157,0.03595318210621675
ISIC_0588162,0.044064714262882866
ISIC_0588352,0.25506259004275006
ISIC_0589061,0.04100979305803776
ISIC_0590646,0.026454756657282513
ISIC_0591142,0.056027029951413475
ISIC_0591685,0.025067877024412155
ISIC_0592225,0.03925141071279844
ISIC_0592796,0.02984848680595557
ISIC_0594374,0.02738974429666996
ISIC_0594932,0.027762226139505703
ISIC_0595682,0.026778023069103558
ISIC_0596005,0.03363947259883086
ISIC_0596499,0.026478407283624012
ISIC_0598190,0.02842749406894048
ISIC_0598769,0.030410817513863247
ISIC_0600649,0.0871256763736407
ISIC_0600710,0.023953037336468697
ISIC_0602170,0.02509208768606186
ISIC_0602633,0.23848847051461539
ISIC_0603307,0.030991053208708763
ISIC_0604055,0.029346171766519547
ISIC_0604516,0.03336837701499462
ISIC_0605259,0.03195476594070593
ISIC_0606244,0.60064697265625
ISIC_0607037,0.029621070871750515
ISIC_0607397,0.027570503453413647
ISIC_0607473,0.025872786218921345
ISIC_0607693,0.022626390680670738
ISIC_0608042,0.029458192487557728
ISIC_0608105,0.032354395215710006
ISIC_0608330,0.028007907172044117
ISIC_0609220,0.029491692160566647
ISIC_0609770,0.02619302396972974
ISIC_0610325,0.1076237012942632
ISIC_0611293,0.02741387113928795
ISIC_0611390,0.03943292858699957
ISIC_0611822,0.02850790073474248
ISIC_0612337,0.02614084507028262
ISIC_0613199,0.026938514163096745
ISIC_0613239,0.025819281116127968
ISIC_0613293,0.027664319922526676
ISIC_0613555,0.08176929503679276
ISIC_0613748,0.031209922085205715
ISIC_0615241,0.023114571968714397
ISIC_0616900,0.025441198299328487
ISIC_0619695,0.02752651336292426
ISIC_0620316,0.025563147539893787
ISIC_0620379,0.035655866687496506
ISIC_0620581,0.024778975173830986
ISIC_0621355,0.027853948995471
ISIC_0621919,0.026942824944853783
ISIC_0622203,0.027488123004635174
ISIC_0622461,0.025335996101299923
ISIC_0623254,0.02300742951532205
ISIC_0623493,0.038645499075452484
ISIC_0623650,0.029048473263780277
ISIC_0624194,0.024870117505391438
ISIC_0627128,0.05498709405461947
ISIC_0627467,0.03322068601846695
ISIC_0631039,0.025998012473185856
ISIC_0633018,0.14942282934983572
ISIC_0633831,0.050995197147130966
ISIC_0634161,0.020456029723087948
ISIC_0634896,0.032002040495475136
ISIC_0635396,0.02403275854885578
ISIC_0635721,0.048150346924861274
ISIC_0636920,0.029302919283509254
ISIC_0637104,0.5194451610247294
ISIC_0637231,0.030129817004005115
ISIC_0639631,0.043704030414422355
ISIC_0640439,0.03860797050098578
ISIC_0641371,0.02183853213985761
ISIC_0644758,0.025156037881970406
ISIC_0644873,0.024992205823461216
ISIC_0645560,0.04008780295650164
ISIC_0646211,0.04910634085536003
ISIC_0646723,0.035219866782426834
ISIC_0647385,0.024526525288820267
ISIC_0649394,0.035579282169540725
ISIC_0650063,0.10967502743005753
ISIC_0650090,0.030818370481332142
ISIC_0653629,0.033157028878728546
ISIC_0653693,0.0273321991165479
ISIC_0653761,0.029133522262175877
ISIC_0654120,0.029356830442945164
ISIC_0655378,0.025056685631473858
ISIC_0655512,0.029648367936412495
ISIC_0656308,0.02791293275852998
ISIC_0660782,0.11207497368256251
ISIC_0660925,0.045004285871982574
ISIC_0662288,0.031412798911333084
ISIC_0663197,0.0354477067788442
ISIC_0663707,0.033900112534562744
ISIC_0664454,0.02931725171705087
ISIC_0664524,0.027034593125184376
ISIC_0665430,0.0301473302145799
ISIC_0665521,0.024134483188390732
ISIC_0667449,0.025177742044130962
ISIC_0668855,0.15235193818807602
ISIC_0669360,0.03395617256561915
ISIC_0671119,0.035211954886714615
ISIC_0673217,0.06034042313694954
ISIC_0673441,0.038308056692282356
ISIC_0673705,0.02660206953684489
ISIC_0673777,0.027981816480557125
ISIC_0673970,0.13528587917486826
ISIC_0674308,0.06503896539409955
ISIC_0674636,0.0426496093471845
ISIC_0674769,0.025669801980257034
ISIC_0675554,0.02680221510430177
ISIC_0675743,0.02728015681107839
ISIC_0676272,0.023068704331914585
ISIC_0676443,0.029363272711634636
ISIC_0676863,0.02648824080824852
ISIC_0677660,0.027923629929622013
ISIC_0678034,0.03233342990279198
ISIC_0680997,0.02372452678779761
ISIC_0681019,0.04707133707900842
ISIC_0681410,0.04031503821412722
ISIC_0681751,0.12222520262002945
ISIC_0682057,0.041888741155465446
ISIC_0682495,0.024402936299641926
ISIC_0682907,0.025208059698343277
ISIC_0682960,0.027129378790656727
ISIC_0684256,0.04163121556242307
ISIC_0684654,0.02832290840645631
ISIC_0684862,0.03136664815247059
ISIC_0685033,0.02830549329519272
ISIC_0685067,0.06562960396210353
ISIC_0686961,0.0499577522277832
ISIC_0689307,0.02649470915397008
ISIC_0692073,0.0474175401031971
ISIC_0695000,0.035624505331118904
ISIC_0695255,0.043027281761169434
ISIC_0695851,0.023499950145681698
ISIC_0697455,0.03182653399805228
ISIC_0698209,0.03539832681417465
ISIC_0700078,0.02708671676615874
ISIC_0700201,0.02932952344417572
ISIC_0701187,0.032205225278933845
ISIC_0701649,0.026208530490597088
ISIC_0701776,0.026699556037783623
ISIC_0703440,0.02616133540868759
ISIC_0703903,0.046113625168800354
ISIC_0703979,0.026090919350584347
ISIC_0704243,0.027836808934807777
ISIC_0704245,0.028867761914928753
ISIC_0704435,0.02575206384062767
ISIC_0705764,0.03227910399436951
ISIC_0705909,0.029727274551987648
ISIC_0707036,0.03720323865612348
ISIC_0707359,0.02643888754149278
ISIC_0707819,0.02768115575114886
ISIC_0708442,0.031168827787041664
ISIC_0708867,0.027470413595438004
ISIC_0708878,0.03177212302883466
ISIC_0710840,0.03202566131949425
ISIC_0712978,0.030097318192323048
ISIC_0713157,0.02579307307799657
ISIC_0714126,0.02403983970483144
ISIC_0714540,0.02809973681966464
ISIC_0715784,0.027610626071691513
ISIC_0715864,0.025164822737375896
ISIC_0716650,0.02770583766202132
ISIC_0717635,0.03209340386092663
ISIC_0718698,0.029898354162772495
ISIC_0719763,0.022368959461649258
ISIC_0720050,0.03791430095831553
ISIC_0720319,0.027196651324629784
ISIC_0721575,0.04024160156647364
ISIC_0721927,0.029731042062242825
ISIC_0722065,0.03579893708229065
ISIC_0722323,0.025407547131180763
ISIC_0723369,0.02535583886007468
ISIC_0723819,0.026109909638762474
ISIC_0724106,0.02949542986849944
ISIC_0724784,0.027286929388840992
ISIC_0727953,0.03148986026644707
ISIC_0728055,0.08621716623504956
ISIC_0728474,0.026667654514312744
ISIC_0728977,0.02648131487270196
ISIC_0729188,0.1509710748990377
ISIC_0729365,0.03965910151600838
ISIC_0732158,0.0329643152654171
ISIC_0732261,0.028061171993613243
ISIC_0733408,0.04957358414928118
ISIC_0734038,0.029881862923502922
ISIC_0734761,0.031189049904545147
ISIC_0735344,0.034269566337267555
ISIC_0735361,0.03468086508413156
ISIC_0735507,0.02453664628167947
ISIC_0737285,0.04522177204489708
ISIC_0737596,0.03323774039745331
ISIC_0737951,0.04426794374982516
ISIC_0738067,0.024311304713288944
ISIC_0738616,0.026416885976990063
ISIC_0739064,0.026631294439236324
ISIC_0739401,0.03697767170766989
ISIC_0740997,0.11752900977929433
ISIC_0743576,0.02692077246805032
ISIC_0743739,0.02837243179480235
ISIC_0743789,0.028778875867525738
ISIC_0746818,0.15933132668336233
ISIC_0747114,0.02725679303208987
ISIC_0748291,0.025036231925090153
ISIC_0749073,0.03375575008491675
ISIC_0749202,0.026181692257523537
ISIC_0752872,0.027706649775306385
ISIC_0753499,0.025602833678325016
ISIC_0755453,0.05116435885429382
ISIC_0756977,0.030469474693139393
ISIC_0757171,0.03963009640574455
ISIC_0758024,0.032989250496029854
ISIC_0758246,0.02628598300119241
ISIC_0758568,0.03973092635472616
ISIC_0759383,0.051294948905706406
ISIC_0760154,0.05561792477965355
ISIC_0760260,0.02987484447658062
ISIC_0762091,0.02915530651807785
ISIC_0763495,0.029718846082687378
ISIC_0764739,0.03772571310400963
ISIC_0765355,0.09255118295550346
ISIC_0767812,0.02602296384672324
ISIC_0769066,0.026842080677549045
ISIC_0770095,0.027071474120020866
ISIC_0770234,0.024288093050320942
ISIC_0770508,0.1321052759885788
ISIC_0770817,0.03134101567169031
ISIC_0771788,0.03271020328005155
ISIC_0772522,0.026123520607749622
ISIC_0772578,0.061648654441038765
ISIC_0772706,0.02991853343943755
ISIC_0773190,0.027628062292933464
ISIC_0774444,0.027358780304590862
ISIC_0775579,0.036994547893603645
ISIC_0775584,0.24934425950050354
ISIC_0776524,0.0347756619254748
ISIC_0776616,0.023656465734044712
ISIC_0776803,0.0254717164983352
ISIC_0776824,0.08744626988967259
ISIC_0777077,0.05814949298898379
ISIC_0778512,0.03116649513443311
ISIC_0779258,0.026976870993773144
ISIC_0780165,0.02658499777317047
ISIC_0781571,0.05700933809081713
ISIC_0784160,0.03134466024736563
ISIC_0785830,0.028223284830649693
ISIC_0786267,0.025754007200400036
